latitude,longitude,postcode
35.9183,139.6102,3501151
35.86,139.6698,3501162
35.86,139.6698,3501166
35.9183,139.6102,3501175
35.9183,139.6102,3501176
35.9,139.35,3501203
35.9,139.35,3501205
35.9,139.3833,3501213
35.9125,139.4901,3501223
35.9125,139.4901,3501227
35.861,139.5603,3501246
35.8479,139.4564,3501255
35.8637,139.6096,3501304
35.8525,139.4167,3501305
35.8504,139.4193,3501306
35.8767,139.5765,3501312
35.8767,139.5765,3501315
35.8767,139.5765,3501316
35.8619,139.398,3501320
35.8428,139.6624,3501323
35.8428,139.6624,3501324
35.8544,139.377,3501327
35.9195,139.4675,3501333
35.8587,139.4207,3501335
35.9195,139.4675,3501336
35.9512,139.4158,3502201
35.9174,139.5432,3502206
35.805,139.6731,3502213
35.9249,139.4087,3502215
35.9428,139.5247,3502222
35.9357,139.3945,3502223
35.809,139.6003,3510007
35.7991,139.5963,3510011
35.7893,139.5978,3510012
35.8027,139.6038,3510013
35.7922,139.5882,3510015
35.8034,139.589,3510023
35.8256,139.592,3510031
35.7893,139.6198,3510102
35.7713,139.6083,3510104
35.7826,139.6063,3510106
35.7848,139.6176,3510112
35.7968,139.6229,3510115
35.8188,139.5714,3520001
35.8094,139.5527,3520004
35.7987,139.5634,3520011
35.7793,139.5855,3520013
35.7713,139.5734,3520015
35.776,139.5591,3520023
35.7642,139.5579,3520034
35.8479,139.5825,3530001
35.8336,139.5959,3530003
35.8289,139.5785,3530004
35.8282,139.5605,3530006
35.8316,139.57,3530007
35.8694,139.5613,3540002
35.8383,139.5612,3540011
35.8372,139.5466,3540018
35.8535,139.5485,3540023
35.8653,139.5379,3540031
35.8357,139.5312,3540041
35.8367,139.5195,3540044
36.0509,139.4064,3550005
36.0626,139.437,3550007
35.9795,139.5917,3550016
36.0405,139.3941,3550017
36.0455,139.392,3550018
35.8748,139.6402,3550023
36.0318,139.3915,3550026
36.0356,139.4,3550028
35.9568,139.5543,3550051
35.9192,139.4272,3550072
35.8887,139.7291,3550118
35.9851,139.3322,3550211
36.0415,139.3232,3550221
36.0329,139.529,3550316
36.0534,139.2661,3550321
36.0593,139.2551,3550328
35.9813,139.571,3550332
36.0103,139.2977,3550342
35.9883,139.2022,3550361
36.1569,139.1601,3550373
35.968,139.5648,3550803
36.0464,139.351,3550815
35.8886,139.5197,3560001
35.8782,139.5342,3560013
35.876,139.5321,3560014
35.876,139.5197,3560017
35.8688,139.5179,3560036
35.8609,139.5154,3560050
35.8594,139.5263,3560052
35.8509,139.52,3560053
35.8556,139.5179,3560054
35.9174,139.7806,3570006
35.985,139.613,3570016
35.9804,139.7518,3570021
35.8881,139.2201,3570032
35.8976,139.6645,3570033
35.8881,139.2201,3570038
36.1167,139.5333,3570041
36.1167,139.5333,3570046
35.9506,139.6255,3570054
35.8519,139.3181,3570063
35.9365,139.6178,3570111
35.9365,139.6178,3570124
35.801,139.5852,3570203
35.9964,139.5682,3570211
35.9014,139.6036,3580001
35.8359,139.3892,3580003
35.8436,139.3789,3580004
35.7914,139.3589,3580011
35.7914,139.3589,3580013
35.7914,139.3589,3580014
35.8257,139.3934,3580024
35.8243,139.3788,3580026
35.9188,139.6374,3580033
35.8687,139.5085,3580043
35.8687,139.5085,3580053
35.8687,139.5085,3580054
35.8153,139.4996,3590003
35.8153,139.4996,3590005
35.8154,139.5211,3590011
35.8089,139.5357,3590012
35.8003,139.5179,3590021
35.7953,139.5118,3590023
35.7953,139.5118,3590025
35.7953,139.5118,3590026
35.7994,139.5041,3590027
35.7994,139.4579,3590042
35.8853,139.6939,3590044
35.7935,139.5947,3591103
35.7935,139.5947,3591106
35.8047,139.4507,3591111
35.7994,139.4579,3591112
35.7994,139.4579,3591113
35.8881,139.6567,3591118
35.8671,139.6813,3591131
35.7994,139.4579,3591145
35.9423,139.7514,3591147
35.8165,139.5639,3591151
35.7994,139.4579,3591152
35.8165,139.5639,3591153
35.8165,139.5639,3591155
35.8671,139.6813,3591164
35.8671,139.6813,3591167
36.1768,139.4121,3600005
35.9049,139.5101,3600012
36.1579,139.3933,3600018
35.919,139.6502,3600026
36.1453,139.3997,3600031
35.9478,139.6007,3600046
35.8334,139.6975,3600105
36.0832,139.4329,3600112
36.0832,139.4329,3600114
36.1603,139.3725,3600133
36.1239,139.3799,3600163
36.2224,139.382,3600201
36.2224,139.382,3600203
36.2338,139.3569,3600245
35.8093,139.6125,3600805
35.8592,139.6277,3600811
36.1561,139.377,3600812
35.8592,139.6277,3600816
35.9751,139.5914,3600825
36.1479,139.3313,3600831
36.1479,139.3313,3600832
36.1479,139.3313,3600833
36.1479,139.3313,3600835
36.1479,139.3313,3600837
36.0216,139.6809,3600843
36.0216,139.6809,3600847
36.1817,139.3394,3600857
36.1667,139.4833,3610011
36.1667,139.4833,3610012
36.15,139.4667,3610022
36.1346,139.482,3610023
36.1192,139.4974,3610025
35.9976,139.7572,3610032
35.9078,139.6969,3610052
35.9078,139.6969,3610056
36.0202,139.6033,3610084
36.0025,139.5931,3620003
35.9974,139.5976,3620011
35.9663,139.5938,3620012
35.9715,139.6138,3620013
35.9633,139.6279,3620021
35.9598,139.6389,3620022
35.974,139.6038,3620031
35.97,139.5984,3620034
35.9647,139.5797,3620044
35.9615,139.5805,3620045
35.9668,139.5735,3620047
35.9507,139.5868,3620052
35.9458,139.5579,3620058
35.9506,139.5522,3620059
35.9634,139.5586,3620064
35.9911,139.5614,3620071
35.9846,139.5692,3620072
35.9794,139.5729,3620073
35.9944,139.624,3620806
35.9956,139.6261,3620813
36.0226,139.5643,3630001
36.0141,139.5747,3630008
36.0059,139.5695,3630012
36.0021,139.556,3630021
35.9922,139.5291,3630027
36.0262,139.5305,3640002
36.0262,139.5305,3640003
36.0262,139.5305,3640004
35.9668,139.5493,3640014
36.0204,139.5249,3640024
36.0136,139.5086,3640026
36.0262,139.5305,3640033
35.9811,139.5562,3650004
36.0789,139.5036,3650032
36.0596,139.5226,3650036
36.0632,139.5174,3650039
36.0436,139.5125,3650043
36.0615,139.5033,3650054
36.0658,139.4811,3650059
36.0698,139.4992,3650062
36.0854,139.4807,3650064
36.2369,139.2643,3660002
36.2333,139.256,3660006
36.1807,139.2658,3660016
36.2294,139.2875,3660019
36.1807,139.2658,3660034
36.0288,139.474,3660035
36.1794,139.2928,3660052
35.8524,139.5067,3660801
35.8951,139.6138,3660810
35.8951,139.6138,3660811
35.8951,139.6138,3660818
36.0457,139.4933,3660821
36.0457,139.4933,3660824
36.0308,139.453,3670002
36.1993,139.1462,3670022
35.8948,139.6438,3670025
36.0321,139.4893,3670032
35.9649,139.655,3670041
35.9649,139.655,3670043
35.9649,139.655,3670045
36.1056,139.4721,3670054
36.2483,139.1643,3670061
36.1708,139.1684,3670119
36.185,139.1319,3670216
36.185,139.1319,3670217
36.0215,139.3114,3670232
35.9899,139.3302,3680004
35.9899,139.3302,3680005
35.9427,139.5317,3680012
35.9597,138.9336,3680023
35.9427,139.5317,3680032
35.9899,139.0763,3680035
35.9597,138.9336,3680056
35.9597,138.9336,3680065
35.9427,139.5317,3680072
36.0219,139.003,3680105
36.1084,139.4519,3690112
36.099,139.455,3690121
36.0923,139.457,3690132
36.1969,139.2319,3690217
36.2318,139.1454,3690301
36.2318,139.1454,3690306
36.2318,139.1454,3690307
36.1279,139.292,3691105
36.1386,139.2756,3691108
36.1157,139.1943,3691202
36.0994,139.2398,3691216
36.1135,139.2142,3691224
36.1299,139.2319,3691246
36.1031,139.1095,3691304
36.0736,139.0999,3691412
36.077,139.2464,3691503
35.989,139.8009,3691623
35.9045,139.5129,3691803
35.9045,139.5129,3691872
35.9167,138.9333,3691901
36.3641,139.114,3700001
36.3641,139.114,3700002
36.3641,139.114,3700003
36.3641,139.114,3700006
36.3462,139.0578,3700014
36.3141,139.0806,3700026
36.3141,139.0806,3700027
36.3641,139.114,3700033
36.3641,139.114,3700035
36.3641,139.114,3700036
36.3641,139.114,3700041
36.3641,139.114,3700044
36.3641,139.114,3700045
36.3641,139.114,3700046
36.4257,139.3512,3700062
36.4257,139.3512,3700063
36.3641,139.114,3700074
36.3641,139.114,3700077
36.3704,138.9662,3700081
36.2998,139.2465,3700103
36.2667,139.25,3700124
36.2743,139.2409,3700126
36.3067,139.298,3700314
36.284,139.3068,3700321
36.3047,139.2888,3700346
36.3047,139.2888,3700347
36.2563,139.3106,3700411
36.2074,139.4395,3700503
36.2666,139.4184,3700511
36.2528,139.4234,3700514
36.2626,139.4142,3700518
36.2416,139.4314,3700523
36.2416,139.4314,3700525
36.2416,139.4314,3700535
36.2632,139.4634,3700603
36.2397,139.4694,3700615
36.244,138.8602,3700701
36.244,138.8602,3700708
36.3348,138.9807,3700802
36.3348,138.9807,3700803
36.3348,138.9807,3700806
36.3348,138.9807,3700813
36.3245,139.0083,3700829
36.3348,138.9807,3700831
36.3348,138.9807,3700841
36.3348,138.9807,3700843
36.3145,139.0119,3700846
36.3348,138.9807,3700851
36.3224,138.9887,3700861
36.3171,138.9942,3700862
36.3348,138.9807,3700864
36.3348,138.9807,3700865
36.3348,138.9807,3700867
36.3348,138.9807,3700874
36.3452,138.9531,3700884
36.3177,139.1206,3701105
36.3116,139.0312,3701127
36.313,139.1106,3701134
36.2981,139.0479,3701201
36.3135,139.0485,3701203
36.3027,139.0591,3701213
36.2743,139.1136,3701301
36.1579,139.0569,3701401
36.1162,138.9194,3701503
36.0921,138.8276,3701602
36.088,138.7348,3701617
36.2167,138.9714,3702104
36.2167,138.9714,3702114
36.2167,138.9714,3702128
36.2167,138.9714,3702133
36.3838,138.9566,3702213
36.2974,138.9301,3702306
36.2541,138.8981,3702316
36.26,139.3233,3702333
36.2591,138.8792,3702343
36.2492,138.8488,3702453
36.2167,138.7833,3702601
36.1781,138.7275,3702803
36.4005,138.9171,3703102
36.4005,138.9171,3703105
36.3861,138.8963,3703342
36.4311,138.7812,3703404
36.4231,138.9697,3703503
36.411,138.9962,3703511
36.4064,138.9831,3703525
36.3852,138.9834,3703531
36.3852,138.9834,3703534
36.4064,138.9831,3703573
36.4064,138.9831,3703574
36.4531,138.994,3703604
36.3994,139.1235,3710002
36.3994,139.1235,3710006
36.3994,139.1235,3710007
36.4039,139.0782,3710011
36.4039,139.0782,3710017
36.3927,139.0698,3710022
36.3883,139.0713,3710023
36.3862,139.073,3710024
36.3849,139.0634,3710025
36.3844,139.0619,3710026
36.3988,139.0634,3710027
36.4039,139.0728,3710032
36.4037,139.0564,3710035
36.4039,139.0782,3710037
36.4273,139.0529,3710044
36.4273,139.0529,3710046
36.4222,139.0797,3710051
36.4222,139.0797,3710052
36.4584,139.087,3710114
36.4584,139.087,3710131
36.4083,139.2067,3710217
36.4383,139.1809,3710231
36.4594,139.1704,3710241
36.4414,139.1772,3710244
36.3797,139.0846,3710801
36.3936,139.0386,3710803
36.3806,139.0646,3710805
36.3936,139.0386,3710813
36.3936,139.0386,3710814
36.3936,139.0386,3710816
36.3936,139.0386,3710832
36.3936,139.0386,3710833
36.3936,139.0386,3710835
36.382,139.0346,3710842
36.382,139.0346,3710843
36.382,139.0346,3710844
36.3868,139.0389,3710846
36.382,139.0346,3710847
36.4053,139.0426,3710852
36.3612,139.1098,3720001
36.3612,139.1098,3720013
36.3149,139.2057,3720023
36.3149,139.2057,3720024
36.3612,139.1098,3720031
36.3612,139.1098,3720033
36.3612,139.1098,3720034
36.3844,139.0619,3720042
36.3844,139.0619,3720043
36.3844,139.0619,3720045
36.3844,139.0619,3720046
36.3233,139.1653,3720802
36.2899,139.1844,3720834
36.3152,139.1727,3720843
36.3667,139.2167,3730016
36.3516,139.2808,3730022
36.3516,139.2808,3730025
36.3516,139.2808,3730026
36.3516,139.2808,3730029
36.3516,139.2808,3730032
36.3516,139.2808,3730033
36.3516,139.2808,3730034
36.3516,139.2808,3730042
36.3516,139.2808,3730051
36.3516,139.2808,3730055
36.3516,139.2808,3730056
36.288,139.4094,3730801
36.2833,139.4167,3730806
36.288,139.4094,3730809
36.2844,139.3894,3730812
36.2844,139.3894,3730813
36.2844,139.3894,3730816
36.2844,139.3894,3730817
36.2844,139.3894,3730829
36.2773,139.3494,3730842
36.2773,139.3494,3730844
36.3844,139.0619,3740015
36.3844,139.0619,3740019
36.3844,139.0619,3740022
36.3844,139.0619,3740035
36.3844,139.0619,3740041
36.3844,139.0619,3740043
36.3844,139.0619,3740046
36.3844,139.0619,3740068
36.3844,139.0619,3740075
36.3844,139.0619,3740132
36.301,139.112,3750002
36.2655,139.0651,3750012
36.2655,139.0651,3750014
36.2655,139.0651,3750015
36.2655,139.0651,3750017
36.2462,139.072,3750023
36.2462,139.072,3750024
36.2967,139.0682,3750054
36.3691,139.269,3760001
36.3691,139.269,3760002
36.3691,139.269,3760011
36.3691,139.269,3760013
36.3691,139.269,3760014
36.3691,139.269,3760022
36.4037,139.3326,3760023
36.3691,139.269,3760025
36.3691,139.269,3760026
36.3691,139.269,3760027
36.4098,139.3467,3760034
36.4103,139.3419,3760035
36.3149,139.2057,3760041
36.3149,139.2057,3760043
36.4215,139.344,3760054
36.4318,139.2753,3760101
36.4415,139.2692,3760102
36.4752,139.2671,3760125
36.5182,139.2837,3760141
36.5391,139.352,3760304
36.4516,139.3795,3760601
36.4155,139.0333,3770005
36.4833,139,3770008
36.513,138.9848,3770027
36.4585,139.0257,3770062
36.5027,138.9229,3770102
36.5378,138.9956,3770202
36.5845,138.8548,3770423
36.5872,138.8408,3770424
36.6333,138.9667,3770702
36.5667,138.8333,3770801
36.55,138.6333,3771304
36.5448,138.6246,3771305
36.4667,138.5833,3771411
36.5333,138.55,3771526
36.4888,138.4602,3771613
36.6002,138.6287,3771701
36.6002,138.6287,3771702
36.6167,138.6,3771711
36.661,139.1045,3780002
36.2743,139.1136,3780014
36.2743,139.1136,3780015
36.5536,139.032,3780031
36.5536,139.032,3780043
36.5536,139.032,3780051
36.5536,139.032,3780053
36.5536,139.032,3780054
36.6166,138.9462,3780064
36.5536,139.032,3780073
36.2632,139.4634,3780101
36.6636,139.1375,3780121
36.673,139.2098,3780301
36.7,139.2167,3780303
36.6193,139.1893,3780317
36.7704,139.2274,3780415
36.3301,138.8958,3790116
36.3167,138.8667,3790133
36.2858,138.7787,3790206
36.296,138.787,3790211
36.3114,138.7994,3790221
36.3154,138.8066,3790222
36.3074,138.7923,3790225
36.5457,139.0416,3791103
36.5527,139.0443,3791124
36.6132,139.0496,3791206
36.6882,138.9863,3791313
36.6833,138.9333,3791414
36.7705,138.9661,3791617
36.8243,139.0538,3791721
36.345,139.141,3792105
36.345,139.141,3792106
36.345,139.141,3792121
36.345,139.141,3792122
36.345,139.141,3792147
36.345,139.141,3792164
36.3613,139.236,3792204
36.3667,139.2167,3792215
36.3613,139.236,3792231
36.3601,139.3111,3792304
36.4004,139.2584,3792311
36.4004,139.2584,3792313
36.6653,138.1876,3800801
36.66,138.2051,3800803
36.5388,138.2852,3800812
36.5388,138.2852,3800812
36.5388,138.2852,3800816
36.5388,138.2852,3800821
36.5388,138.2852,3800821
36.5388,138.2852,3800826
36.5388,138.2852,3800838
36.5388,138.2852,3800872
36.5388,138.2852,3800873
36.5388,138.2852,3800873
36.489,138.5184,3800882
36.5142,138.1189,3800903
36.5142,138.1189,3800906
36.5142,138.1189,3800906
36.5142,138.1189,3800913
36.5142,138.1189,3800915
36.5142,138.1189,3800918
36.6333,138.1833,3800928
36.6364,138.1823,3800935
36.5142,138.1189,3800943
36.6302,138.1756,3800948
36.644,138.1018,3810004
36.6461,138.2419,3810014
36.6461,138.2419,3810016
36.6333,138.2333,3810022
36.5864,138.1429,3810034
36.6196,138.1812,3810038
36.6825,138.2301,3810041
36.6732,138.2249,3810042
36.6667,138.2167,3810043
36.6635,138.2147,3810045
36.6928,138.1857,3810055
36.3554,138.3279,3810085
36.6069,138.2601,3810103
36.696,138.314,3810201
36.7466,138.4186,3810401
36.5655,138.2072,3811211
36.5667,138.2,3811231
36.5667,138.2,3811232
35.55,138.05,3812205
36.3417,138.1417,3812214
36.5833,138.15,3812226
36.3417,138.1417,3812235
36.5921,138.0535,3812344
36.558,138.0342,3812351
36.4506,138.0703,3812405
36.4506,138.0703,3812413
36.5025,137.9713,3812703
36.6133,138.0072,3813161
36.6085,138.0333,3813203
36.6181,137.9812,3813302
36.7299,138.0783,3814101
36.7299,138.0783,3814102
36.6833,138,3814301
36.5722,138.0123,3820013
36.5722,138.0123,3820017
36.6439,138.316,3820028
36.7312,138.2753,3820033
36.7312,138.2753,3820091
36.7312,138.2753,3820097
36.6459,138.2984,3820098
36.6756,138.3887,3820825
36.6707,138.2732,3830031
36.557,138.1789,3830046
36.7796,138.3565,3830062
36.3817,138.3153,3840023
36.3817,138.3153,3840025
36.3817,138.3153,3840028
36.339,138.435,3840034
36.3817,138.3153,3840061
36.339,138.435,3840083
36.2031,138.4765,3840301
36.2027,138.5033,3840414
36.1396,138.5481,3840502
36.1484,138.4943,3840503
36.1946,138.1487,3841102
36.1946,138.1487,3841105
36,138.5,3841302
35.9667,138.55,3841406
36.2702,138.3972,3842106
36.2667,138.3667,3842202
36.335,138.2982,3842204
36.2698,138.3176,3842305
36.2642,138.5005,3850007
36.2736,138.4815,3850022
36.2333,138.5,3850034
36.2379,138.4693,3850051
36.2158,138.4452,3850052
36.2244,138.4592,3850053
36.3836,138.2418,3860003
36.4106,138.2549,3860011
36.4024,138.2552,3860012
36.3849,138.2648,3860016
36.4136,138.2465,3860022
36.4018,138.2493,3860024
36.4094,138.2386,3860027
36.4479,138.1924,3860032
36.3836,138.2418,3860153
36.3187,138.2733,3860404
36.34,138.2908,3860405
36.359,138.279,3860411
36.2859,138.2348,3860503
36.3873,138.1855,3861106
36.3836,138.2418,3861325
36.3485,138.1849,3861433
36.4556,138.29,3861602
36.4521,138.3234,3862201
36.4586,138.3053,3862204
36.5403,138.1302,3870007
36.1092,137.9122,3870012
36.5359,138.102,3870021
36.5264,138.0917,3870022
36.553,138.1213,3888003
36.553,138.1213,3888006
36.553,138.1213,3888007
36.553,138.1213,3888011
36.3321,138.5833,3890102
36.3337,138.5948,3890111
36.3101,138.5936,3890113
36.3366,138.5129,3890206
36.3303,138.3456,3890405
36.3276,138.3151,3890501
36.3541,138.3284,3890515
36.3554,138.3279,3890516
36.3541,138.3284,3890517
36.4667,138.1833,3890601
36.4479,138.1924,3890602
36.4906,138.1548,3890804
36.7176,138.2744,3891105
36.4965,138.1842,3891206
36.8123,138.2624,3891313
36.781,138.3269,3892101
36.85,138.3833,3892233
36.85,138.3667,3892253
36.8333,138.35,3892255
36.8554,138.4137,3892301
36.8454,138.411,3892302
36.614,138.1171,3892413
36.9211,138.4463,3892502
36.8217,138.3487,3892702
36.2336,138.0012,3900221
36.2619,137.9882,3900303
36.2015,137.8141,3900316
36.2463,137.9773,3900802
36.237,137.9828,3900805
36.2328,137.9713,3900811
36.229,137.9788,3900813
36.2272,137.9714,3900814
36.2333,137.9667,3900815
36.219,137.9887,3900822
36.2135,137.9676,3900832
36.2229,137.9605,3900837
36.2295,137.9563,3900841
36.3928,138.0558,3900851
36.3928,138.0558,3900852
36.2423,137.9588,3900862
36.2361,137.9592,3900863
36.2533,137.9737,3900871
36.2359,137.9694,3900874
36.2386,137.9641,3900875
36.1196,137.8428,3901104
36.1909,137.852,3901401
36.2033,137.9517,3901502
36.2033,137.9517,3901507
36.2015,137.8141,3901611
36.2033,137.9517,3901702
35.9979,138.1549,3910002
36.4162,138.2794,3910011
36.4162,138.2794,3910013
36.3299,138.3998,3910104
36.3299,138.3998,3910112
36.0164,138.2652,3910211
36.0573,138.1152,3920001
36.038,138.1131,3920004
36.0368,138.1239,3920007
36.0251,138.1114,3920015
36.0316,138.1123,3920024
36.0501,138.1123,3920027
36.0316,138.1123,3920131
35.9006,137.9878,3930015
35.9668,138.2149,3930025
36.2814,138.2292,3930052
36.198,138.2421,3930091
36.198,138.2421,3930093
36.3367,137.9599,3940000
36.0784,138.0515,3940002
36.0788,138.0437,3940004
36.0699,138.0583,3940023
36.0604,138.0485,3940027
36.0635,138.0649,3940033
36.057,138.0569,3940034
36.0438,138.0604,3940044
36.0429,138.0237,3940047
36.0754,138.0654,3940083
35.8743,138.0216,3950004
35.8743,138.0216,3950051
35.8743,138.0216,3950061
35.483,137.7953,3950157
35.4267,137.8316,3950301
35.4267,137.8316,3950302
35.8743,138.0216,3950701
35.8743,138.0216,3950804
35.8743,138.0216,3950806
35.8743,138.0216,3950813
35.8743,138.0216,3950823
35.5167,137.8833,3951101
35.7908,138.0741,3960009
36.303,138.0402,3960014
36.348,138.1814,3960025
35.7908,138.0741,3960026
36.3683,138.0912,3960213
36.3683,138.0912,3960402
35.8038,137.6312,3970001
36.0199,138.1187,3970002
36.0199,138.1187,3970201
36.0199,138.1187,3970302
36.5,137.8667,3980002
36.2015,137.8141,3990001
35.6583,137.925,3990007
36.0506,138.458,3990021
36.1619,137.9348,3990033
36.1858,137.964,3990035
36.1766,137.9613,3990036
36.0495,138.0252,3990211
35.9802,137.9939,3990422
35.9802,137.9939,3990428
36.0578,137.9757,3990651
36.3614,138.0185,3990701
36.3614,138.0185,3990702
36.3614,138.0185,3990703
36.3614,138.0185,3990705
36.3614,138.0185,3990713
36.3614,138.0185,3990733
36.3614,138.0185,3990738
35.2667,137.8667,3991201
35.8381,138.0752,3991202
36.0689,138.0514,3991311
36.4145,138.0778,3991501
35.4267,137.8316,3991502
35.7812,137.9879,3991601
35.25,137.75,3991612
36.0689,138.0514,3991801
35.4632,137.8279,3992101
35.4632,137.8279,3992221
35.4632,137.8279,3992431
36.3871,138.2004,3993103
36.0955,138.1781,3993202
36.359,138.279,3993301
36.359,138.279,3993303
35.4267,137.8316,3993501
35.6667,137.9333,3993702
35.6344,137.9258,3993802
35.7333,137.9333,3994111
35.7333,137.9333,3994117
35.8583,138.075,3994301
35.8583,138.075,3994321
35.8583,138.075,3994432
35.8583,138.075,3994501
35.8583,138.075,3994601
35.7186,137.6738,3995301
35.7186,137.6738,3995302
35.6856,137.6644,3995503
35.7846,137.6927,3995601
36.0158,137.8571,3996101
35.9324,137.7843,3996201
36.0219,137.8698,3996301
35.994,137.8412,3996302
35.9661,137.8127,3996303
36.0685,137.9056,3996461
36.35,137.9333,3997101
36.35,137.9333,3997102
36.3253,138.0328,3997201
36.3253,138.0328,3997301
36.3561,137.991,3997402
36.4058,138.0097,3997501
36.4029,138.0235,3997502
36.4604,138.0479,3997701
36.3665,137.894,3998101
36.2999,137.9011,3998205
36.2999,137.9011,3998211
36.3396,137.8825,3998301
36.3396,137.8825,3998303
36.3665,137.894,3998501
36.4167,137.8833,3998601
36.4132,137.8961,3998602
36.8286,137.9569,3999101
36.8286,137.9569,3999301
36.8286,137.9569,3999422
35.6816,138.5663,4000005
35.4929,138.7952,4000006
35.6755,138.5644,4000007
35.6793,138.5605,4000008
35.6815,138.5773,4000015
35.6744,138.5716,4000016
35.6691,138.571,4000024
35.6713,138.5655,4000025
35.6742,138.5572,4000026
35.6742,138.549,4000027
35.663,138.5665,4000031
35.6606,138.5731,4000032
35.664,138.5618,4000034
35.6659,138.5552,4000035
35.6544,138.5554,4000041
35.4949,138.7938,4000048
35.6572,138.5427,4000049
35.4949,138.7938,4000051
35.4949,138.7938,4000053
35.4949,138.7938,4000054
35.4949,138.7938,4000063
35.6637,138.548,4000064
35.4949,138.7938,4000072
35.4949,138.7938,4000075
35.584,138.7544,4000106
35.584,138.7544,4000108
35.65,138.5,4000111
35.65,138.5,4000115
35.65,138.5,4000117
35.65,138.5,4000118
35.5181,139.0089,4000123
35.5645,138.5972,4000203
35.5645,138.5972,4000204
35.5645,138.5972,4000211
35.5645,138.5972,4000214
35.6333,138.4667,4000222
35.6333,138.4667,4000226
35.5645,138.5972,4000242
35.4754,138.8001,4000306
35.4754,138.8001,4000335
35.2855,138.5341,4000404
35.5667,138.4667,4000502
35.5667,138.4667,4000503
35.55,138.45,4000601
35.658,138.5998,4000805
35.6645,138.5866,4000807
35.4999,138.6667,4000832
35.4999,138.6667,4000844
35.4999,138.6667,4000845
35.6393,138.5773,4000851
35.4999,138.6667,4000854
35.4999,138.6667,4000857
35.647,138.5759,4000864
35.6534,138.5762,4000867
35.4999,138.6667,4001505
35.4999,138.6667,4001508
35.4692,138.7524,4010013
35.4692,138.7524,4010201
35.5004,138.7652,4010301
35.5092,138.7585,4010302
35.5092,138.7585,4010304
35.4847,138.6913,4010310
35.4245,138.8421,4010501
35.4596,138.8337,4010511
35.5333,138.8667,4020005
35.5333,138.8667,4020023
35.5333,138.8667,4020034
35.5474,138.9042,4020053
35.5055,139.0138,4020212
35.5143,138.8304,4030001
35.4945,138.8291,4030002
35.4904,138.8061,4030004
35.4754,138.8001,4030005
35.4929,138.7952,4030013
35.4823,138.7876,4030017
35.5167,138.85,4030021
35.4795,138.6933,4040013
35.4795,138.6933,4040021
35.4795,138.6933,4040031
35.4795,138.6933,4040043
35.4795,138.6933,4040047
35.4795,138.6933,4040053
35.8,138.8333,4050005
35.8,138.8333,4050015
35.8,138.8333,4050016
35.8,138.8333,4050018
35.8,138.8333,4050025
35.8,138.8333,4050073
35.4795,138.6933,4060015
35.4795,138.6933,4060026
35.4795,138.6933,4060031
35.4795,138.6933,4060033
35.4795,138.6933,4060811
35.4795,138.6933,4060834
35.4795,138.6933,4070004
35.7144,138.4515,4070015
35.4795,138.6933,4070031
35.4795,138.6933,4070043
35.4795,138.6933,4070046
35.4795,138.6933,4080019
35.4795,138.6933,4080021
35.4795,138.6933,4080023
35.4795,138.6933,4080044
35.4795,138.6933,4080101
35.4795,138.6933,4080104
35.4795,138.6933,4080204
35.4795,138.6933,4080306
35.4795,138.6933,4080315
35.6167,139.1167,4090112
35.6167,139.1167,4090121
35.6167,139.1167,4090133
35.6167,139.1167,4090211
35.6167,139.1167,4090300
35.6167,139.1167,4090614
35.6167,139.1167,4090618
35.4524,138.5669,4091203
35.4524,138.5669,4091316
35.4524,138.5669,4091502
35.2833,138.45,4092212
35.281,138.531,4092531
35.5,138.3278,4092713
35.4819,138.5163,4093117
35.4833,138.4667,4093244
35.5667,138.5,4093601
35.5667,138.5,4093603
35.5667,138.5,4093612
35.488,138.722,4093821
35.5842,138.5411,4093841
35.488,138.722,4093853
35.488,138.722,4093864
35.488,138.722,4093866
35.1265,138.8708,4100011
35.1261,138.8792,4100012
35.1235,138.8623,4100013
35.1131,138.8714,4100022
35.1074,138.8247,4100031
35.1075,138.8655,4100033
35.1132,138.8624,4100042
35.1136,138.8629,4100044
35.1118,138.865,4100045
35.1079,138.863,4100046
35.1143,138.8569,4100055
35.106,138.8548,4100057
35.1144,138.8523,4100058
35.0543,138.8842,4100104
35.0164,138.8869,4100225
35.1301,138.8293,4100303
35.1318,138.8216,4100304
35.1245,138.8056,4100306
35.1272,138.7954,4100312
35.145,138.784,4100318
35.1011,138.86,4100801
35.1006,138.8551,4100804
35.1015,138.8486,4100806
35.0946,138.8691,4100817
35.0721,138.9057,4100821
35.0837,138.8732,4100822
35.0782,138.8303,4100867
35.0973,138.8445,4100867
35.1208,138.762,4100867
35.1208,138.762,4100867
35.1208,138.762,4100867
35.1208,138.762,4100867
35.1208,138.762,4100867
35.1208,138.762,4100867
35.1128,138.8258,4100872
35.1128,138.8258,4100873
35.2004,138.9218,4101102
35.1998,138.9044,4101107
35.1809,138.9222,4101112
35.1804,138.9083,4101118
35.1753,138.9003,4101126
35.2596,138.8234,4101231
35.3633,138.9834,4101304
35.3347,138.9825,4101313
35.3435,138.9372,4101325
35.3475,138.9413,4101326
35.3614,138.8678,4101431
35.0468,138.9457,4102122
35.05,138.953,4102143
35.0316,138.9263,4102211
35.0497,138.9248,4102221
35.0057,138.9492,4102321
34.9875,138.9561,4102401
35.028,138.9281,4102407
34.922,138.9254,4102505
